,label,youtube_id,time_start,time_end,split
142095,salsa dancing,H7t8g7Gneb4,172,182,train
142096,dancing macarena,H7tIlfPNF-w,2,12,train
142193,belly dancing,H8SypHSNrFk,137,147,train
142212,breakdancing,H8_nYneOD70,21,31,train
142284,dancing charleston,H92fbbmioIU,342,352,train
142350,jumpstyle dancing,H9NBO_rhzpY,9,19,train
142371,dancing gangnam style,H9TE6ib7CWU,16,26,train
142394,breakdancing,H9b6gjv55ho,164,174,train
142500,country line dancing,HAIQePM0j74,5,15,train
142547,dancing gangnam style,HAZiCLwmqwc,122,132,train
142587,tango dancing,HApCOD-P0Nw,23,33,train
142592,tango dancing,HAprhqJXaJg,60,70,train
142624,jumpstyle dancing,HB02nBwNA50,50,60,train
142685,dancing macarena,HBKBere9fYk,12,22,train
142763,dancing macarena,HBl8u-kyDiE,12,22,train
142856,jumpstyle dancing,HCGF6ifeHlM,249,259,train
142865,mosh pit dancing,HCJsYtivMYA,13,23,train
142887,tap dancing,HCQnIWesdiI,110,120,train
142888,tap dancing,HCQrXO5tWrY,6,16,train
142948,breakdancing,HCsz4KXBf_Q,47,57,train
142979,belly dancing,HD6Lv0wHPHo,4,14,train
143025,belly dancing,HDLLXUaqZxg,189,199,train
143144,robot dancing,HE6IlqpFiCg,9,19,train
143177,mosh pit dancing,HEM2wPwCNjg,2,12,train
143193,square dancing,HETUOJxCw4c,0,10,train
143237,square dancing,HEqkghdVOpI,42,52,train
143261,jumpstyle dancing,HEx-zMgJMHk,20,30,train
143337,dancing macarena,HFNatQOFLRA,4,14,train
143417,swing dancing,HFxowr1BYkA,81,91,train
143418,dancing charleston,HFy17X1NHFw,23,33,train
143430,dancing macarena,HG0dJrF97fQ,66,76,train
143458,jumpstyle dancing,HGBZgAa-5k8,216,226,train
143592,country line dancing,HH8nDeK3JHA,29,39,train
143633,belly dancing,HHSAfXPxKTc,238,248,train
143665,square dancing,HHbENvBX3Rs,173,183,train
143689,dancing gangnam style,HHmiYJ08w6k,195,205,train
143690,salsa dancing,HHn5suIweCU,17,27,train
143710,dancing charleston,HHvrd254JT8,48,58,train
143742,breakdancing,HICYIHXOXNA,99,109,train
143777,square dancing,HIPNYaPMqNc,4,14,train
143779,salsa dancing,HIQMPkjV47g,31,41,train
143811,robot dancing,HIaNskZ0bBE,21,31,train
143894,tap dancing,HJ6kLJu8oYk,40,50,train
143995,dancing macarena,HJyWDZ51fDk,22,32,train
144032,dancing charleston,HKALdh-wTnk,44,54,train
144058,robot dancing,HKO-Ibz8FjI,46,56,train
144066,salsa dancing,HKSzV9PHP3c,1,11,train
144072,jumpstyle dancing,HKWbc3O6jcQ,87,97,train
144080,salsa dancing,HK_MtOU09J0,2,12,train
144227,robot dancing,HLrqERRAAFU,0,10,train
144230,tango dancing,HLtpRVJXFNM,20,30,train
144335,salsa dancing,HMm3lt5xkF4,184,194,train
144358,dancing ballet,HMxOidyQF04,34,44,train
144361,belly dancing,HMxe85Qi6nI,20,30,train
144362,belly dancing,HMxfNZEda2c,201,211,train
144465,swing dancing,HNjC4zXMy1w,15,25,train
144513,square dancing,HO7x6866fo8,64,74,train
144546,dancing charleston,HOT-VMsTl70,90,100,train
144553,dancing charleston,HOVwh-41W1o,9,19,train
144554,tap dancing,HOVyEWWU8xw,101,111,train
144584,tango dancing,HOkx8-vTKLU,46,56,train
144668,robot dancing,HPbRq_L3w44,80,90,train
144690,belly dancing,HPqVTJPO9s4,109,119,train
144729,dancing charleston,HQFmnv2gQw4,13,23,train
144856,dancing macarena,HRCtrWDqoaY,1,11,train
144910,mosh pit dancing,HRdkAMOzumw,0,10,train
144948,dancing gangnam style,HRvwvrzGBJo,68,78,train
144956,robot dancing,HS-M7PqFanA,189,199,train
144988,tap dancing,HSHEcXnrdUk,48,58,train
145055,salsa dancing,HSsAiwQ8PxI,115,125,train
145126,swing dancing,HTcVa6MdM6E,94,104,train
145128,salsa dancing,HTdAYGF4vEo,4,14,train
145138,dancing gangnam style,HTlxFk6qEqs,109,119,train
145157,dancing macarena,HU-kWhcCzyw,26,36,train
145260,country line dancing,HV0A9we3Bdo,148,158,train
145284,breakdancing,HVB0NckFQz0,8,18,train
145290,dancing gangnam style,HVDqvx_40jE,39,49,train
145322,belly dancing,HVVE8tfPvZg,174,184,train
145335,swing dancing,HVbF0W3FOmA,102,112,train
145336,tap dancing,HVcIvI85vHY,66,76,train
145379,country line dancing,HVxm6MYvFjg,93,103,train
145417,dancing macarena,HWK-geu2VNQ,80,90,train
145475,dancing ballet,HWpw-EZFanQ,80,90,train
145540,salsa dancing,HXVS8PCi_60,3,13,train
145541,tango dancing,HXVu1u5vsuI,221,231,train
145563,mosh pit dancing,HXfwf5sXjCo,16,26,train
145591,dancing gangnam style,HXxo-sTprjk,45,55,train
145594,breakdancing,HXzHB7vfkdg,4,14,train
145632,dancing ballet,HYHpKLvMn5I,32,42,train
145639,jumpstyle dancing,HYLBO8FwZuo,25,35,train
145665,dancing ballet,HYgEkUIQSt0,2,12,train
145687,jumpstyle dancing,HYtathHqmZ0,53,63,train
145752,mosh pit dancing,HZ_7shMMWvc,244,254,train
145796,square dancing,HZwKqZCmGkY,84,94,train
145841,tap dancing,H_N0lQbnplw,18,28,train
145876,robot dancing,H_bBYuPxXkU,192,202,train
145923,tap dancing,H_y-3v8Eci8,53,63,train
145969,salsa dancing,HaK5gDH9GwQ,166,176,train
145995,salsa dancing,HaTOLHz23h8,94,104,train
146121,breakdancing,Hb9sc9G18xA,5,15,train
146125,salsa dancing,HbArN-EuI_E,76,86,train
146151,robot dancing,HbM8zCTbS-Q,3,13,train
146183,country line dancing,HbZxBYFZyn4,23,33,train
146188,belly dancing,Hba1JmPN6zo,23,33,train
146192,dancing gangnam style,HbazTvBjMgw,2,12,train
146193,dancing ballet,Hbb9gpccPAU,41,51,train
146195,belly dancing,HbbPhMAYfrQ,6,16,train
146251,breakdancing,HbwkEK1Oqc8,3,13,train
146256,tap dancing,Hby7M9Qx4Hc,3,13,train
146298,swing dancing,HcI4iKf0QYw,67,77,train
146333,belly dancing,HcWWsrezVlk,47,57,train
146347,square dancing,Hcap3-Hkkb8,165,175,train
146395,robot dancing,HczBuQYRn2E,19,29,train
146410,dancing gangnam style,Hd7KOnlWUNc,55,65,train
146429,tap dancing,HdIFloIhRl8,110,120,train
146462,square dancing,HdY0AMuGXC4,197,207,train
146488,dancing charleston,HdgCq1IGmsY,9,19,train
146510,robot dancing,HdrOX2EiKQg,0,10,train
146533,country line dancing,He01a0PGo1g,103,113,train
146536,tap dancing,He0HEcDY-vI,0,10,train
146556,country line dancing,He68GpFgE2s,52,62,train
146558,tap dancing,He6S_A8XaF0,61,71,train
146579,breakdancing,HeG610CIfDU,2,12,train
146652,dancing gangnam style,Hej7V0c7u-I,2,12,train
146685,mosh pit dancing,Heyfgk1w-_I,8,18,train
146694,breakdancing,Hf0-uzJeh3s,52,62,train
146757,jumpstyle dancing,HfNf8w78kB8,22,32,train
146760,mosh pit dancing,HfOpoduIfCM,11,21,train
146890,tap dancing,HgGAzBDE454,297,307,train
146938,dancing charleston,HgZmlCI_HN4,60,70,train
147044,dancing charleston,HhFm7Vb07t4,13,23,train
147048,belly dancing,HhH2owTEibI,377,387,train
147104,mosh pit dancing,Hhht1tz8kP4,53,63,train
147141,tap dancing,Hi1C6YiBhn0,0,10,train
147155,salsa dancing,HiBSzgdQjZ0,152,162,train
147189,dancing macarena,HiSFI3ceBKc,139,149,train
147296,breakdancing,HjErBfzMWlM,387,397,train
147322,country line dancing,HjLVc6Fyu5w,50,60,train
147323,belly dancing,HjLZAmDjL8Q,232,242,train
147354,tango dancing,Hj_1mXtedmk,34,44,train
147446,dancing gangnam style,HkKeJy0azKc,8,18,train
147478,dancing macarena,Hk_tHOEK5Dc,2,12,train
147616,tap dancing,HleXg6SMizw,100,110,train
147671,robot dancing,HlxvsYFNgq4,0,10,train
147679,belly dancing,Hm0BJyqe-Xc,18,28,train
147718,robot dancing,HmNj7yrUON8,51,61,train
147812,square dancing,Hn8anWnhgBY,23,33,train
147884,belly dancing,HnZaDcHyGoc,208,218,train
147905,country line dancing,HneAqDuw0yw,112,122,train
147949,dancing gangnam style,HnyCS5_Aviw,90,100,train
147952,salsa dancing,HnzHLs44EmY,71,81,train
147956,dancing gangnam style,HnzsPWzmSB8,4,14,train
148081,salsa dancing,Hp34EP_VgGE,18,28,train
148136,dancing gangnam style,HpVyZuWgW9g,47,57,train
148155,mosh pit dancing,HpdTEh_olR8,29,39,train
148178,belly dancing,Hpnzt4b6i6U,53,63,train
148195,tap dancing,Hq0zh3EnRgI,161,171,train
148196,breakdancing,Hq15bUtRnvw,82,92,train
148204,robot dancing,Hq4t87jJBt4,1,11,train
148222,dancing ballet,HqBc4EtHGUg,145,155,train
148233,dancing ballet,HqGMiRRogPU,73,83,train
148287,breakdancing,HqsfOfunlmo,104,114,train
148334,salsa dancing,HrRNCfGQhc8,0,10,train
148353,dancing ballet,HraIxIPqYFs,3,13,train
148365,salsa dancing,HrjXGgdK1ws,76,86,train
148398,jumpstyle dancing,Hs7H6G2h2fw,4,14,train
148436,dancing macarena,HsQuHuZv0KM,67,77,train
148469,tap dancing,HsfRQ3o1SaA,11,21,train
148485,mosh pit dancing,HsrSEIQVGwg,8,18,train
148509,dancing charleston,Ht2iSaH_uf4,13,23,train
148561,swing dancing,HtXSPYEiKCY,69,79,train
148639,tango dancing,HuDcY3Y_0vg,95,105,train
148905,belly dancing,HwIoWtP0OS4,236,246,train
148954,tango dancing,HwgF84gSt_Q,102,112,train
148959,salsa dancing,HwlGivzVIG8,44,54,train
148974,tango dancing,HwuYpW2dAdo,59,69,train
148979,belly dancing,HwuvOQ_O8ec,32,42,train
149010,salsa dancing,Hx8URFJ9UUQ,126,136,train
149012,jumpstyle dancing,HxBg0k8gJC8,1,11,train
149082,dancing gangnam style,HxzgZ9cqq-A,132,142,train
149146,breakdancing,Hyi0noEGGgw,1,11,train
149307,tap dancing,I-CAWqJc4OE,15,25,train
149324,dancing gangnam style,I-HtBU80Ako,0,10,train
149359,dancing macarena,I-cAw66XEnY,1,11,train
149394,tap dancing,I-la9-81yyE,56,66,train
149405,mosh pit dancing,I-pW9KCoLKg,21,31,train
149437,swing dancing,I0-Y6oyDI5U,30,40,train
149461,robot dancing,I0B06GwQ4oA,32,42,train
149464,salsa dancing,I0BpgvjxKjU,134,144,train
149486,tap dancing,I0OZx-y88ZQ,3,13,train
149504,jumpstyle dancing,I0Zn7P3QOcI,28,38,train
149531,dancing charleston,I0haSoD2l0Y,126,136,train
149548,breakdancing,I0p37k0GnVQ,129,139,train
149640,jumpstyle dancing,I1HSxG75DFc,136,146,train
149646,breakdancing,I1KRYvz1Feg,8,18,train
149661,salsa dancing,I1RCqYBH_Y0,142,152,train
149736,breakdancing,I2-xuhnZANQ,134,144,train
149796,jumpstyle dancing,I2VSE5WpJc8,44,54,train
149807,dancing ballet,I2Z3LT2BNrI,184,194,train
149811,square dancing,I2_bGu49WLs,71,81,train
149824,tango dancing,I2dNDT25qO0,168,178,train
149842,jumpstyle dancing,I2lKwtmMJNY,2,12,train
149848,dancing gangnam style,I2qDBDC4qi0,3,13,train
149852,tango dancing,I2t1TXIhpOg,136,146,train
149887,dancing macarena,I31jG6rmRQk,105,115,train
149916,salsa dancing,I3EfmOrxVvs,142,152,train
149959,jumpstyle dancing,I3YPwqSWx44,89,99,train
149997,dancing gangnam style,I3mCPaErOWI,56,66,train
150008,swing dancing,I3tY0Hz5qow,4,14,train
150017,swing dancing,I3xUdMvwfXI,120,130,train
150071,robot dancing,I4LoGiqBzCo,0,10,train
150097,swing dancing,I4XVBnFgn9I,9,19,train
150112,country line dancing,I4eWIRCE5SM,7,17,train
150125,square dancing,I4lxfXltCxQ,231,241,train
150157,jumpstyle dancing,I4y5UwvqaqI,11,21,train
150162,dancing gangnam style,I5-bL0Wmk64,1,11,train
150190,square dancing,I5Da0eE7qv8,76,86,train
150264,belly dancing,I5i6wbqjOkc,132,142,train
150276,country line dancing,I5o0uDQ5v9Y,167,177,train
150279,square dancing,I5qJcBvwLbE,0,10,train
150341,belly dancing,I6FEZp35CuE,94,104,train
150342,dancing ballet,I6FLGOi43WQ,215,225,train
150350,breakdancing,I6H9K2hB1YE,15,25,train
150372,breakdancing,I6Nm-JVwvz4,35,45,train
150415,tango dancing,I6cWrvgyF14,90,100,train
150453,square dancing,I6ozamA7qsk,153,163,train
150518,tap dancing,I7CICNYETpk,13,23,train
150522,robot dancing,I7DUEa8a5Pw,32,42,train
150534,swing dancing,I7K_auD5S8c,52,62,train
150623,breakdancing,I7tWpaseasY,164,174,train
150629,salsa dancing,I7vWUWPYlWc,11,21,train
150630,salsa dancing,I7vsVvckmPs,384,394,train
150631,salsa dancing,I7wCl6VgcKo,1,11,train
150658,robot dancing,I85S2Nrnwiw,91,101,train
150682,tap dancing,I8F_2HZjcgY,96,106,train
150702,tap dancing,I8OyKy73ZBc,54,64,train
150706,jumpstyle dancing,I8QMtGSQhmA,176,186,train
150716,jumpstyle dancing,I8Uoago1Jxw,24,34,train
150732,jumpstyle dancing,I8aC9I2Fsao,62,72,train
150803,swing dancing,I920Jgx1-DQ,79,89,train
150850,breakdancing,I9LfwLawIXo,14,24,train
150917,tap dancing,I9kiqd38kvQ,172,182,train
150949,swing dancing,IA0HhpifrC0,8,18,train
151017,swing dancing,IAOoAbm0YKY,22,32,train
151020,breakdancing,IAPK95SZlCE,112,122,train
151024,belly dancing,IAPvgb1OjWc,221,231,train
151029,breakdancing,IARipykBC3E,96,106,train
151048,square dancing,IA_p8DzgceM,17,27,train
151050,tap dancing,IAab88llmNY,20,30,train
151066,breakdancing,IAj1CuCnU7I,21,31,train
151094,belly dancing,IAsTSeEs_yM,181,191,train
151099,salsa dancing,IAsrZITgk-8,98,108,train
151125,square dancing,IB0hUrOF9SY,233,243,train
151381,dancing ballet,ICZGWB2cfW8,68,78,train
151423,dancing ballet,ICsdspbp0kM,99,109,train
151457,dancing macarena,ID3rxjYyLBg,68,78,train
151470,belly dancing,ID7DG2Spc10,48,58,train
151526,dancing ballet,IDVY4Tx6SNY,135,145,train
151548,breakdancing,IDejBS33BfI,5,15,train
151582,mosh pit dancing,IDtBOStUBgs,32,42,train
151585,tap dancing,IDuWI6taDAc,72,82,train
151590,breakdancing,IDvkgCIkG7I,61,71,train
151602,square dancing,IE3i3Hm-ebs,0,10,train
151622,dancing gangnam style,IEBPw8T_f3M,193,203,train
151645,robot dancing,IESnHjSXMwA,16,26,train
151678,jumpstyle dancing,IEeLRjOUH_w,5,15,train
151704,salsa dancing,IEuhOR_Arh8,68,78,train
151716,robot dancing,IF1Ec4XA4_o,156,166,train
151741,tap dancing,IFCOo7JLLJo,18,28,train
151777,jumpstyle dancing,IFUWYvCiDv4,18,28,train
151796,square dancing,IFZwfAozkOg,41,51,train
152023,jumpstyle dancing,IH5lD0ldzfk,154,164,train
152034,dancing macarena,IHCLf5zIosY,18,28,train
152043,robot dancing,IHFe4LIbcYo,178,188,train
152111,dancing gangnam style,IHnDh0DidgE,10,20,train
152217,dancing ballet,IIQl0T_s1YY,57,67,train
152227,dancing charleston,IIWp4SadCMc,95,105,train
152281,dancing charleston,IIwI9SiCNLA,70,80,train
152340,dancing charleston,IJLpbYXHpbQ,40,50,train
152381,belly dancing,IJefZYtjVJk,35,45,train
152402,belly dancing,IJmo70SAcrM,131,141,train
152406,tap dancing,IJoQI1vVVp4,28,38,train
152531,square dancing,IKp8kacBeVg,31,41,train
152623,tap dancing,ILWv8hGOvyg,157,167,train
152681,dancing ballet,ILzIFjBc7SY,26,36,train
152686,mosh pit dancing,IM1N7F1DX08,8,18,train
152715,dancing charleston,IMH_nfTlV3k,26,36,train
152835,salsa dancing,ING5Zn_Xd1A,4,14,train
152886,swing dancing,INexa2yLfF4,90,100,train
152899,mosh pit dancing,INs0s1gCueE,0,10,train
152906,belly dancing,INudxyFZAUE,78,88,train
152912,dancing macarena,INz4FxNRMxg,8,18,train
152916,jumpstyle dancing,IO2OnqMgV4o,951,961,train
152929,breakdancing,IO4T56_7gJQ,1,11,train
152944,tap dancing,IODt716nwo8,20,30,train
152956,breakdancing,IOM6pr7T2wo,150,160,train
152971,dancing charleston,IOT4HpRm3qQ,122,132,train
152977,jumpstyle dancing,IOYZvY45xdo,35,45,train
152992,tap dancing,IOjG7GnvjW0,38,48,train
153098,belly dancing,IPLNbRmOR08,1,11,train
153101,breakdancing,IPLpD_PGMHk,10,20,train
153314,breakdancing,IQZ-UlfiQdw,28,38,train
153315,dancing ballet,IQZsTUt6k3o,1,11,train
153316,belly dancing,IQZtjgnjTno,144,154,train
153324,breakdancing,IQatemxKPqE,21,31,train
153374,square dancing,IQzuKGpYFCw,60,70,train
153434,swing dancing,IRVdoeDoUaU,190,200,train
153445,salsa dancing,IRZoASakmRY,84,94,train
153452,dancing gangnam style,IRau9ld7DtU,32,42,train
153510,swing dancing,IS0AwiIXdRA,49,59,train
153538,breakdancing,ISCcqDHh_dA,228,238,train
153559,dancing charleston,ISQuVgDh2Zc,2,12,train
153620,robot dancing,IT1hD5WISps,21,31,train
153635,dancing macarena,ITElF4k185U,4,14,train
153648,country line dancing,ITMn93jk2cM,9,19,train
153688,mosh pit dancing,ITk2gHAxsp8,50,60,train
153827,salsa dancing,IUjlsJfljrs,193,203,train
153890,country line dancing,IVSFwrE-ox0,108,118,train
153911,salsa dancing,IVfNGI5_IWg,14,24,train
153921,belly dancing,IVpIz-XNEy4,0,10,train
153938,dancing charleston,IVzLEVuBL64,1,11,train
153994,breakdancing,IW_rbtVSw3s,0,10,train
154015,salsa dancing,IWmyVDCA_uA,505,515,train
154016,tap dancing,IWng-UwsRKk,50,60,train
154018,mosh pit dancing,IWoZGYUUja8,108,118,train
154156,dancing macarena,IXyruJLyIHk,68,78,train
154237,dancing charleston,IY_ZNgX55es,0,10,train
154328,dancing macarena,IZeV6JAk9x8,37,47,train
154412,country line dancing,I_SZrlCMZ78,40,50,train
154451,country line dancing,I_qT2xDDDac,0,10,train
154504,breakdancing,IaGJg1XXbkA,79,89,train
154513,dancing gangnam style,IaLFQuig6a8,16,26,train
154632,breakdancing,Ib5b5ht5z0Y,2,12,train
154752,swing dancing,IbqdfAm8llI,0,10,train
154766,dancing ballet,Ibw9n2Myrz0,370,380,train
154777,breakdancing,Ic1bi9zNd1A,50,60,train
154801,tap dancing,Ic9sbpGnNbA,89,99,train
154836,belly dancing,IcO_1YZa1Kw,26,36,train
154854,dancing gangnam style,IcUc9hg8qVI,137,147,train
154950,salsa dancing,IczEHV4i_9w,4514,4524,train
155016,belly dancing,IdT98i1YNEk,50,60,train
155069,country line dancing,IdsyVISOed0,95,105,train
155154,mosh pit dancing,IeQh5wlTLNI,25,35,train
155181,robot dancing,Ieb6FPPDzPU,54,64,train
155204,robot dancing,Iek8VijdQ4k,83,93,train
155271,salsa dancing,If85jISjD8I,50,60,train
155278,country line dancing,IfAAsYWBDUU,48,58,train
155318,breakdancing,IfTj3xycMOE,0,10,train
155331,jumpstyle dancing,IfXKTucxB3E,20,30,train
155344,breakdancing,If_Af6Zt_g4,209,219,train
155355,dancing macarena,IfbFMd8X7jU,0,10,train
155372,tap dancing,IfkJGJHUGOc,0,10,train
155390,belly dancing,Ifsinusvbls,180,190,train
155483,tango dancing,IgWyS3z_j68,13,23,train
155485,salsa dancing,IgXOTz3b_aI,26,36,train
155501,square dancing,IgcV9kb-cAE,14,24,train
155508,dancing macarena,IgfaVyrQmPk,96,106,train
155583,salsa dancing,IhHRWrNFf1k,72,82,train
155604,robot dancing,IhUmcBKO7dk,24,34,train
155628,salsa dancing,Ihd4jExDRA0,19,29,train
155678,salsa dancing,Ii-5jJcOa_8,99,109,train
155700,dancing charleston,IiAEqoZ6mxE,20,30,train
155740,mosh pit dancing,IiX29EJCYfw,13,23,train
155747,salsa dancing,Iicgd4QnTzc,54,64,train
155845,dancing charleston,IjLP0iTTKUU,69,79,train
155889,breakdancing,IjcQlG278RQ,1,11,train
155938,dancing macarena,Ijwj1Oaa5aA,13,23,train
156005,dancing gangnam style,IkRF-bqAusg,9,19,train
156098,robot dancing,IlHw8pTsZeU,2,12,train
156224,swing dancing,ImQrNf1CdhU,119,129,train
156242,robot dancing,ImXL7iUXiNs,24,34,train
156264,jumpstyle dancing,ImeSaQpJaI8,173,183,train
156284,dancing ballet,ImsDZHACFpk,52,62,train
156351,dancing ballet,InNxpWlKthY,47,57,train
156391,dancing charleston,Ine5JIZ2dgs,2,12,train
156407,country line dancing,Inl-RIXdypo,87,97,train
156434,mosh pit dancing,Io1n_qjN66A,60,70,train
156457,breakdancing,Io9aT5wFVmY,58,68,train
156473,breakdancing,IoFrHzxeCdg,20,30,train
156561,breakdancing,Ip08m6ZG9LA,68,78,train
156566,dancing ballet,Ip0yJAkp7Pw,119,129,train
156577,robot dancing,Ip5U3Fc12mQ,6,16,train
156578,breakdancing,Ip5fsIkgVdA,204,214,train
156594,salsa dancing,IpDuqenTpcw,96,106,train
156693,belly dancing,Iq0aE4H6aHQ,1,11,train
156696,belly dancing,Iq2Nt1IGL3c,65,75,train
156723,dancing macarena,IqGybKEZF8o,39,49,train
156782,belly dancing,IqoF8vCmxvA,15,25,train
156784,belly dancing,IqoeoPfCjL4,41,51,train
156800,breakdancing,Iqzrdnc9-Y4,47,57,train
156811,robot dancing,Ir34H7upyoQ,0,10,train
156905,dancing macarena,IrwDa8hRHvc,2,12,train
156928,robot dancing,Is7C6bTjV3U,27,37,train
156935,dancing gangnam style,Is7sWN5SquI,12,22,train
156967,country line dancing,IsSFpqGr8Wg,118,128,train
157030,belly dancing,ItCY4G9lN44,18,28,train
157060,tango dancing,ItTcXwsNLpI,93,103,train
157062,tango dancing,ItThtBxtY4o,18,28,train
157066,breakdancing,ItUJhyhIKxw,204,214,train
157068,breakdancing,ItUP0LDgW1Y,69,79,train
157085,robot dancing,ItbU28vcofc,81,91,train
157123,dancing ballet,Iu09qhwcCZQ,21,31,train
157126,dancing ballet,Iu0VYaR00jA,486,496,train
157127,tango dancing,Iu0VihTYfLw,120,130,train
157129,tango dancing,Iu0pvdAlQBk,20,30,train
157133,tango dancing,Iu1WU-PzknA,12,22,train
157165,dancing charleston,IuIc0r0H0G8,3,13,train
157191,salsa dancing,IuXips8i2uo,58,68,train
157257,dancing gangnam style,Iv73uiZ-yS4,18,28,train
157382,dancing charleston,IwB_bbJ1mJw,57,67,train
157401,country line dancing,IwP5-rki3Jk,115,125,train
157469,salsa dancing,IwxhcihKQZM,152,162,train
157479,robot dancing,Ix1RcNRqUxI,0,10,train
157490,salsa dancing,Ix4kiajabbI,211,221,train
157532,salsa dancing,IxQnTF5ghto,147,157,train
157538,country line dancing,IxT4YiwN6OM,113,123,train
157621,country line dancing,IyNS3fktSDE,424,434,train
157629,belly dancing,IySmCsrW5gw,1,11,train
157691,square dancing,Iz21C1e0y0g,0,10,train
157708,dancing charleston,IzCxjPfQEX8,0,10,train
157732,tap dancing,IzYS8Di82vM,181,191,train
157801,tap dancing,J-5YrYZ6tTk,18,28,train
157876,swing dancing,J-fhqzdu8Mg,21,31,train
157905,dancing gangnam style,J-wAEb7ZxCs,0,10,train
157912,salsa dancing,J-xMiEoVY7U,16,26,train
157919,breakdancing,J0-Laz9tiHI,37,47,train
157931,dancing macarena,J03Tg3K8NL0,63,73,train
158014,jumpstyle dancing,J0YNluUHXmg,48,58,train
158021,jumpstyle dancing,J0bFdcVvVYc,326,336,train
158070,mosh pit dancing,J0r6xBr9EfY,23,33,train
158109,breakdancing,J17UrFfuJno,12,22,train
158165,jumpstyle dancing,J1ZRwRmMMTk,79,89,train
158171,breakdancing,J1bVcfyaUrg,38,48,train
158173,jumpstyle dancing,J1dma4in-8w,13,23,train
158188,country line dancing,J1ijfV2AtJM,3,13,train
158219,robot dancing,J1x0XlWa6HM,147,157,train
158267,dancing macarena,J2DLUQyps90,0,10,train
158295,country line dancing,J2PIfUpzg4s,76,86,train
158369,jumpstyle dancing,J2sDcSyuwz0,25,35,train
158376,dancing charleston,J2umnsvVGIw,103,113,train
158407,square dancing,J33iyLPA1S8,27,37,train
158480,tap dancing,J3ZAF4KVnuw,56,66,train
158502,dancing macarena,J3khT3y7h80,19,29,train
158594,swing dancing,J4HCSfNjYTA,101,111,train
158609,robot dancing,J4L5bZYP98Q,4,14,train
158707,breakdancing,J4v7uWlJ5Vs,4,14,train
158746,dancing macarena,J5CZmLDjTN4,0,10,train
158788,country line dancing,J5Xi2g4atmU,7,17,train
158885,tap dancing,J65iDofhf1Y,117,127,train
158896,tap dancing,J69JO9ai5ps,25,35,train
